Speaker: HOMBRE 1 A
  Tier Type: po, Annotations Count: 987
    Time Stamp: a92, Annotation: sembramos 
    Time Stamp: a93, Annotation: aramos 
    Time Stamp: a94, Annotation: y de luego 
    Time Stamp: a95, Annotation: lancha
    Time Stamp: a96, Annotation: menos pensado vino
    Time Stamp: a97, Annotation: pero 
    Time Stamp: a98, Annotation: de
    Time Stamp: a99, Annotation: toscos 
    Time Stamp: a100, Annotation: nooooo
    Time Stamp: a101, Annotation: a veces 
    Time Stamp: a102, Annotation: cae lancha al sembrio
    Time Stamp: a103, Annotation: en estas laderas 
    Time Stamp: a104, Annotation: ya no cojen
    Time Stamp: a105, Annotation: en los terrenos de abajo 
    Time Stamp: a106, Annotation: asi no mas cae lancha 
    Time Stamp: a107, Annotation: ahora yaaa
    Time Stamp: a108, Annotation: cuando esta retoñando
    Time Stamp: a109, Annotation: venimos al momento 
    Time Stamp: a110, Annotation: si quiera
    Time Stamp: a111, Annotation: a recuperar la semilla
    Time Stamp: a112, Annotation: i quiera
    Time Stamp: a113, Annotation: para comer 
    Time Stamp: a114, Annotation: mm
    Time Stamp: a115, Annotation: mm
    Time Stamp: a116, Annotation: ahora esta 
    Time Stamp: a117, Annotation: bien, bien
    Time Stamp: a118, Annotation: el grueso esta
    Time Stamp: a119, Annotation: esta entre dieciseis y dieciocho dolares
    Time Stamp: a120, Annotation: ha ha 
    Time Stamp: a121, Annotation: si esta el precio 
    Time Stamp: a122, Annotation: ya esta bien 
    Time Stamp: a123, Annotation: precio 
    Time Stamp: a124, Annotation: yyyyyyyy
    Time Stamp: a125, Annotation: este año
    Time Stamp: a126, Annotation: teniamos que cosechar 
    Time Stamp: a127, Annotation: messs
    Time Stamp: a128, Annotation: deeeeeee
    Time Stamp: a129, Annotation: diciembre
    Time Stamp: a130, Annotation: asi
    Time Stamp: a131, Annotation: era de ser
    Time Stamp: a132, Annotation: esta es la papa lanchada
    Time Stamp: a133, Annotation: pequeña
    Time Stamp: a134, Annotation: este
    Time Stamp: a135, Annotation: estes
    Time Stamp: a136, Annotation: asi
    Time Stamp: a137, Annotation: se seca, seca
    Time Stamp: a138, Annotation: se hace 
    Time Stamp: a139, Annotation: ya
    Time Stamp: a140, Annotation: sufieciente
    Time Stamp: a141, Annotation: este
    Time Stamp: a142, Annotation: terreno
    Time Stamp: a143, Annotation: produce
    Time Stamp: a144, Annotation: ya abajo te voy a dar 
    Time Stamp: a263, Annotation: noooo
    Time Stamp: a264, Annotation: tengo que fumigar de nuevo
    Time Stamp: a265, Annotation: aqui hay 
    Time Stamp: a266, Annotation: mucha plaga 
    Time Stamp: a267, Annotation: viene
    Time Stamp: a268, Annotation: gusano blanco 
    Time Stamp: a269, Annotation: ahora 
    Time Stamp: a270, Annotation: en este tiempo 
    Time Stamp: a271, Annotation: casi
    Time Stamp: a272, Annotation: en estos cuatro años 
    Time Stamp: a273, Annotation: estamos con estas mariposas
    Time Stamp: a274, Annotation: haha 
    Time Stamp: a275, Annotation: todo eso 
    Time Stamp: a276, Annotation: toca fumigar 
    Time Stamp: a277, Annotation: yyyyyy
    Time Stamp: a278, Annotation: mucho
    Time Stamp: a279, Annotation: toca cuidar
    Time Stamp: a280, Annotation: para poder
    Time Stamp: a281, Annotation: cosechar sano
    Time Stamp: a282, Annotation: este es conmigo 
    Time Stamp: a283, Annotation: mi primo
    Time Stamp: a284, Annotation: este es conmigo
    Time Stamp: a285, Annotation: ha ha 
    Time Stamp: a286, Annotation: ari
    Time Stamp: a287, Annotation: alla tengo otro vuelta
    Time Stamp: a288, Annotation: esque la lancha 
    Time Stamp: a289, Annotation: ha terminado cuando ha estado retoñando
    Time Stamp: a290, Annotation: asi
    Time Stamp: a291, Annotation: sta semana tengo que deshierbar 
    Time Stamp: a292, Annotation: engo que fumigar de nuevo
    Time Stamp: a293, Annotation: si quiera para 
    Time Stamp: a294, Annotation: recuperar
    Time Stamp: a295, Annotation: None
    Time Stamp: a296, Annotation: None
    Time Stamp: a297, Annotation: None
    Time Stamp: a298, Annotation: mm
    Time Stamp: a349, Annotation: por el momento 
    Time Stamp: a350, Annotation: nada
    Time Stamp: a351, Annotation: de cosas tristes se ha escuchado
    Time Stamp: a352, Annotation: las tristezas vienieron
    Time Stamp: a353, Annotation: mucho
    Time Stamp: a354, Annotation: cuando llego el verano 
    Time Stamp: a355, Annotation: para los animales 
    Time Stamp: a356, Annotation: falto la hierba 
    Time Stamp: a357, Annotation: los sembrios 
    Time Stamp: a358, Annotation: mmmmm
    Time Stamp: a359, Annotation: medio
    Time Stamp: a360, Annotation: si no se hace lancha 
    Time Stamp: a361, Annotation: se hace pequeño
    Time Stamp: a362, Annotation: estos males llegaron
    Time Stamp: a363, Annotation: verano
    Time Stamp: a364, Annotation: mucho
    Time Stamp: a365, Annotation: muy
    Time Stamp: a366, Annotation: largo
    Time Stamp: a367, Annotation: mucho calor 
    Time Stamp: a368, Annotation: asi vino
    Time Stamp: a415, Annotation: por eso las hierbas 
    Time Stamp: a416, Annotation: se fueron secando muy rapido 
    Time Stamp: a459, Annotation: aqui tambien asi mismo somos 
    Time Stamp: a460, Annotation: ahora aca tambien 
    Time Stamp: a461, Annotation: mucho ya 
    Time Stamp: a462, Annotation: si llega la lluvia 
    Time Stamp: a463, Annotation: toca sembrar habas 
    Time Stamp: a464, Annotation: toca sembrar zanahoria
    Time Stamp: a465, Annotation: ahora
    Time Stamp: a466, Annotation: ya
    Time Stamp: a467, Annotation: las papas 
    Time Stamp: a468, Annotation: estan
    Time Stamp: a469, Annotation: ahora 
    Time Stamp: a470, Annotation: de sembrar 
    Time Stamp: a471, Annotation: es en el mes 
    Time Stamp: a472, Annotation: mes de 
    Time Stamp: a473, Annotation: enero 
    Time Stamp: a474, Annotation: desde ahi 
    Time Stamp: a475, Annotation: mm
    Time Stamp: a476, Annotation: asi
    Time Stamp: a477, Annotation: en los montes 
    Time Stamp: a478, Annotation: casi sembramos 
    Time Stamp: a479, Annotation: enero es 
    Time Stamp: a480, Annotation: terreno 
    Time Stamp: a481, Annotation: solito 
    Time Stamp: a482, Annotation: de sembrar
    Time Stamp: a483, Annotation: no ve que 
    Time Stamp: a484, Annotation: este 
    Time Stamp: a485, Annotation: en febrero 
    Time Stamp: a486, Annotation: llega la lancha 
    Time Stamp: a487, Annotation: y ya 
    Time Stamp: a488, Annotation: recien puesto el abono se pasa
    Time Stamp: a489, Annotation: de ahi 
    Time Stamp: a490, Annotation: pero 
    Time Stamp: a491, Annotation: kunun
    Time Stamp: a492, Annotation: casi
    Time Stamp: a493, Annotation: mucho
    Time Stamp: a494, Annotation: ha cambiado el tiempo 
    Time Stamp: a495, Annotation: ya no es 
    Time Stamp: a496, Annotation: como antes 
    Time Stamp: a497, Annotation: venia
    Time Stamp: a498, Annotation: ya
    Time Stamp: a499, Annotation: fecha 
    Time Stamp: a500, Annotation: era seguro 
    Time Stamp: a501, Annotation: la lancha 
    Time Stamp: a502, Annotation: en que fecha va llegar 
    Time Stamp: a503, Annotation: que 
    Time Stamp: a504, Annotation: verano
    Time Stamp: a505, Annotation: que fecha va llegar 
    Time Stamp: a506, Annotation: que fecha va empezar la lluvia 
    Time Stamp: a507, Annotation: ahora eso
    Time Stamp: a508, Annotation: esta muy cambiado 
    Time Stamp: a509, Annotation: es muy diferente 
    Time Stamp: a510, Annotation: nuestros abuelos/nuestros antepasados
    Time Stamp: a511, Annotation: sabian sembrar
    Time Stamp: a512, Annotation: asi
    Time Stamp: a513, Annotation: ya
    Time Stamp: a514, Annotation: mes de mayo
    Time Stamp: a515, Annotation: mes de junio
    Time Stamp: a516, Annotation: de ahi 
    Time Stamp: a517, Annotation: ya no sabian sembrar
    Time Stamp: a518, Annotation: ellos 
    Time Stamp: a519, Annotation: mucha perdida
    Time Stamp: a520, Annotation: llegaba la lancha 
    Time Stamp: a521, Annotation: muy fuerte 
    Time Stamp: a522, Annotation: y ahora
    Time Stamp: a523, Annotation: casi
    Time Stamp: a524, Annotation: asi
    Time Stamp: a525, Annotation: viene 
    Time Stamp: a526, Annotation: ahora
    Time Stamp: a527, Annotation: asi
    Time Stamp: a528, Annotation: asi
    Time Stamp: a529, Annotation: lancha
    Time Stamp: a530, Annotation: si no 
    Time Stamp: a531, Annotation: los terrenos 
    Time Stamp: a532, Annotation: se pierden 
    Time Stamp: a533, Annotation: bastante, bastante 
    Time Stamp: a534, Annotation: se ha cambiado 
    Time Stamp: a669, Annotation: ha ha 
    Time Stamp: a670, Annotation: eso
    Time Stamp: a671, Annotation: esa agua 
    Time Stamp: a672, Annotation: eso
    Time Stamp: a673, Annotation: este 
    Time Stamp: a674, Annotation: octubre 
    Time Stamp: a675, Annotation: cinco 
    Time Stamp: a676, Annotation: ha empezado a llover
    Time Stamp: a677, Annotation: ha ha 
    Time Stamp: a678, Annotation: yaaaa
    Time Stamp: a679, Annotation: asi es 
    Time Stamp: a680, Annotation: se hace 
    Time Stamp: a681, Annotation: si se siembra 
    Time Stamp: a682, Annotation: bueno
    Time Stamp: a683, Annotation: aca 
    Time Stamp: a684, Annotation: casi 
    Time Stamp: a685, Annotation: asi
    Time Stamp: a686, Annotation: me hizo cortar 
    Time Stamp: a687, Annotation: como 
    Time Stamp: a688, Annotation: un año cogen 
    Time Stamp: a689, Annotation: sembramos 
    Time Stamp: a690, Annotation: aqui 
    Time Stamp: a691, Annotation: papa
    Time Stamp: a692, Annotation: zanahoria
    Time Stamp: a693, Annotation: melloco 
    Time Stamp: a694, Annotation: habas 
    Time Stamp: a695, Annotation: sembramos eso 
    Time Stamp: a696, Annotation: ha ya 
    Time Stamp: a697, Annotation: mas seguro 
    Time Stamp: a698, Annotation: la hierba de ganado 
    Time Stamp: a699, Annotation: hace mucha falta 
    Time Stamp: a700, Annotation: con eso 
    Time Stamp: a701, Annotation: la chuchuka 
    Time Stamp: a702, Annotation: se hace 
    Time Stamp: a703, Annotation: pero 
    Time Stamp: a704, Annotation: no
    Time Stamp: a705, Annotation: por eso 
    Time Stamp: a706, Annotation: (.................)
    Time Stamp: a707, Annotation: botamos 
    Time Stamp: a829, Annotation: tiernos 
    Time Stamp: a830, Annotation: animales 
    Time Stamp: a831, Annotation: le regalamos 
    Time Stamp: a832, Annotation: no
    Time Stamp: a833, Annotation: esos 
    Time Stamp: a834, Annotation: no 
    Time Stamp: a835, Annotation: cosechamos 
    Time Stamp: a836, Annotation: para que de envano
    Time Stamp: a837, Annotation: a veces 
    Time Stamp: a838, Annotation: regamos 
    Time Stamp: a839, Annotation: pero ya 
    Time Stamp: a840, Annotation: les hace falta a los animales 
    Time Stamp: a841, Annotation: de nuevo 
    Time Stamp: a842, Annotation: los tiernos 
    Time Stamp: a843, Annotation: terminamos de envano
    Time Stamp: a844, Annotation: toda produccion 
    Time Stamp: a845, Annotation: da aqui 
    Time Stamp: a846, Annotation: ya
    Time Stamp: a847, Annotation: ha ha
    Time Stamp: a848, Annotation: toca
    Time Stamp: a849, Annotation: todo 
    Time Stamp: a850, Annotation: cebada
    Time Stamp: a851, Annotation: avena 
    Time Stamp: a852, Annotation: hermoso granos se hacen 
    Time Stamp: a853, Annotation: entonces ahora
    Time Stamp: a854, Annotation: este
    Time Stamp: a855, Annotation: presente 
    Time Stamp: a856, Annotation: que ha entrado
    Time Stamp: a857, Annotation: por ahi 
    Time Stamp: a858, Annotation: camino 
    Time Stamp: a859, Annotation: ellos tambien con sus tierras
    Time Stamp: a860, Annotation: trabajaran
    Time Stamp: a861, Annotation: no se como 
    Time Stamp: a862, Annotation: vivimos lejos 
    Time Stamp: a863, Annotation: casi
    Time Stamp: a864, Annotation: no 
    Time Stamp: a865, Annotation: estamos bien enterados 
    Time Stamp: a866, Annotation: ha ha 
    Time Stamp: a867, Annotation: estaba caminando 
    Time Stamp: a868, Annotation: este 
    Time Stamp: a869, Annotation: semana
    Time Stamp: a870, Annotation: me hizo apegar en un trabajio
    Time Stamp: a871, Annotation: mmm
    Time Stamp: a872, Annotation: toca trabajar
    Time Stamp: a873, Annotation: si no trabajas 
    Time Stamp: a874, Annotation: quien me va a regalar 
    Time Stamp: a875, Annotation: demas 
    Time Stamp: a876, Annotation: noooo
    Time Stamp: a877, Annotation: de dodne dar 
    Time Stamp: a878, Annotation: se ha de coger 
    Time Stamp: a879, Annotation: ahora este 
    Time Stamp: a880, Annotation: medio este 
    Time Stamp: a881, Annotation: viene la lancha 
    Time Stamp: a882, Annotation: ahi tambien estamos perdiendo 
    Time Stamp: a883, Annotation: estamos con muchas cosas 
    Time Stamp: a981, Annotation: este 
    Time Stamp: a982, Annotation: es Yana urkito chico 
    Time Stamp: a983, Annotation: ha ha 
    Time Stamp: a984, Annotation: eso esta 
    Time Stamp: a985, Annotation: mas arriba 
    Time Stamp: a986, Annotation: ha ha 
    Time Stamp: a987, Annotation: nuestro lindero esta 
    Time Stamp: a988, Annotation: arriba en la curva
    Time Stamp: a989, Annotation: ha ha 
    Time Stamp: a990, Annotation: de ahi pertenece 
    Time Stamp: a991, Annotation: de abajo, montaña negra
    Time Stamp: a992, Annotation: de ahi 
    Time Stamp: a993, Annotation: Montaña Negra 
    Time Stamp: a994, Annotation: San Antonio 
    Time Stamp: a995, Annotation: ha ah 
    Time Stamp: a996, Annotation: de ahi 
    Time Stamp: a997, Annotation: Montañe negran de se llega 
    Time Stamp: a998, Annotation: ha ha 
    Time Stamp: a999, Annotation: esta de ir no mas 
    Time Stamp: a1000, Annotation: todo 
    Time Stamp: a1001, Annotation: ha Sigchuma
    Time Stamp: a1002, Annotation: a cualquier lado se va este camino 
    Time Stamp: a1123, Annotation: pasa
    Time Stamp: a1124, Annotation: ha ha 
    Time Stamp: a1125, Annotation: por aqui se va 
    Time Stamp: a1126, Annotation: Chilla pata Calera
    Time Stamp: a1127, Annotation: asi es 
    Time Stamp: a1128, Annotation: (...................)
    Time Stamp: a1129, Annotation: Guantukurama
    Time Stamp: a1130, Annotation: Salamala
    Time Stamp: a1131, Annotation: Salamala
    Time Stamp: a1132, Annotation: Montaña Negrita 
    Time Stamp: a1133, Annotation: Montaña negra pequeña 
    Time Stamp: a1134, Annotation: (...........................)
    Time Stamp: a1135, Annotation: abajo es 
    Time Stamp: a1136, Annotation: San carlos 
    Time Stamp: a1137, Annotation: de ahi 
    Time Stamp: a1138, Annotation:  otra comunidad Manchacasu 
    Time Stamp: a1139, Annotation: ha ha
    Time Stamp: a1140, Annotation: Manchacasu
    Time Stamp: a1141, Annotation: alla 
    Time Stamp: a1142, Annotation: ahi vive 
    Time Stamp: a1143, Annotation: Carlos 
    Time Stamp: a1144, Annotation: por algo 
    Time Stamp: a1181, Annotation: nuestros 
    Time Stamp: a1195, Annotation: nuestros abuelos/nuestros antepasados 
    Time Stamp: a1196, Annotation: son los que saben 
    Time Stamp: a1197, Annotation: eso
    Time Stamp: a1198, Annotation: nosotros no sabemos 
    Time Stamp: a1199, Annotation: asi 
    Time Stamp: a1200, Annotation: pondrian 
    Time Stamp: a1201, Annotation: pusieron Manchacaso 
    Time Stamp: a1202, Annotation: ha ha 
    Time Stamp: a1203, Annotation: asi 
    Time Stamp: a1204, Annotation: au
    Time Stamp: a1205, Annotation: eso es mas 
    Time Stamp: a1206, Annotation: yendo por aqui
    Time Stamp: a1207, Annotation: Wingupana es 
    Time Stamp: a1208, Annotation: mas en la montaña 
    Time Stamp: a1239, Annotation: toca entrar a Seleve
    Time Stamp: a1240, Annotation: ha ha 
    Time Stamp: a1241, Annotation: de ahi 
    Time Stamp: a1242, Annotation: San bartolo
    Time Stamp: a1243, Annotation: esa comuna
    Time Stamp: a1244, Annotation: eso 
    Time Stamp: a1245, Annotation: San Bartolo
    Time Stamp: a1246, Annotation: ha ha 
    Time Stamp: a1247, Annotation: San Bartolo
    Time Stamp: a1248, Annotation: nosotros pertenecemos hasta alla
    Time Stamp: a1249, Annotation: San Bartolo
    Time Stamp: a1250, Annotation: hasta la escuela 
    Time Stamp: a1251, Annotation: ha ha
    Time Stamp: a1252, Annotation: de ahi 
    Time Stamp: a1253, Annotation: abajo
    Time Stamp: a1307, Annotation: ahi 
    Time Stamp: a1308, Annotation: en el terreno ahi 
    Time Stamp: a1309, Annotation: eso es
    Time Stamp: a1310, Annotation: Winsa
    Time Stamp: a1311, Annotation: ha ha
    Time Stamp: a1312, Annotation: ahi hay 
    Time Stamp: a1313, Annotation: una
    Time Stamp: a1314, Annotation: grande 
    Time Stamp: a1315, Annotation: grande piedra
    Time Stamp: a1316, Annotation: ha ha
    Time Stamp: a1317, Annotation: un/una/uno
    Time Stamp: a1318, Annotation: hay una piedra grande 
    Time Stamp: a1319, Annotation: por eso 
    Time Stamp: a1320, Annotation: es llamado Wingupana
    Time Stamp: a1321, Annotation: hay una piedra de perdon
    Time Stamp: a1322, Annotation: ahi 
    Time Stamp: a1323, Annotation: una larga 
    Time Stamp: a1324, Annotation: esta al filo 
    Time Stamp: a1325, Annotation: ahi es 
    Time Stamp: a1326, Annotation: mucho 
    Time Stamp: a1327, Annotation: turistas estan llegando 
    Time Stamp: a1328, Annotation: asi 
    Time Stamp: a1329, Annotation: si subes a una piedra 
    Time Stamp: a1330, Annotation: es
    Time Stamp: a1331, Annotation: como un camino 
    Time Stamp: a1332, Annotation: un terreno 
    Time Stamp: a1333, Annotation: es hermos eso 
    Time Stamp: a1334, Annotation: ha, ha 
    Time Stamp: a1335, Annotation: por eso es
    Time Stamp: a1336, Annotation: nombrado Wingupana
    Time Stamp: a1383, Annotation: siiiiiiiiii
    Time Stamp: a1384, Annotation: ese bus ha de ir por ahi 
    Time Stamp: a1385, Annotation: de la Montaña Negra 
    Time Stamp: a1386, Annotation: a mano derecha
    Time Stamp: a1387, Annotation: en el lastreado 
    Time Stamp: a1388, Annotation: esta de ir no mas 
    Time Stamp: a1389, Annotation: hasta Wingupana
    Time Stamp: a1390, Annotation: el camino de aqui 
    Time Stamp: a1391, Annotation: hasta alla
    Time Stamp: a1392, Annotation: es de piedra 
    Time Stamp: a1393, Annotation: mm
    Time Stamp: a1465, Annotation: uuuuunossss
    Time Stamp: a1466, Annotation: diez minutos 
    Time Stamp: a1467, Annotation: cuarto de hora
    Time Stamp: a1468, Annotation: yendo despacio 
    Time Stamp: a1469, Annotation: cuarto de hora
    Time Stamp: a1470, Annotation: exagerado
    Time Stamp: a1471, Annotation: ya
    Time Stamp: a1472, Annotation: aqui 
    Time Stamp: a1473, Annotation: sembramos 
    Time Stamp: a1474, Annotation: sin abono
    Time Stamp: a1475, Annotation: nada
    Time Stamp: a1476, Annotation: ha ha 
    Time Stamp: a1477, Annotation: de ahi 
    Time Stamp: a1478, Annotation: ya 
    Time Stamp: a1479, Annotation: la papa
    Time Stamp: a1480, Annotation: sale 
    Time Stamp: a1481, Annotation: botamos el abono
    Time Stamp: a1482, Annotation: ha ha 
    Time Stamp: a1625, Annotation: noooooo
    Time Stamp: a1626, Annotation: este 
    Time Stamp: a1627, Annotation: mmmm
    Time Stamp: a1628, Annotation: con la minga 
    Time Stamp: a1629, Annotation: hacemos 
    Time Stamp: a1630, Annotation: cubrir el abono 
    Time Stamp: a1631, Annotation: es
    Time Stamp: a1632, Annotation: lo otro 
    Time Stamp: a1633, Annotation: ahi fumigamos 
    Time Stamp: a1634, Annotation: del gusano
    Time Stamp: a1635, Annotation: blanco
    Time Stamp: a1636, Annotation: de ahi 
    Time Stamp: a1637, Annotation: botamos el abono
    Time Stamp: a1638, Annotation: de ahi 
    Time Stamp: a1639, Annotation: a tapar el abono
    Time Stamp: a1640, Annotation: ha, ha 
    Time Stamp: a1641, Annotation: el gasto
    Time Stamp: a1642, Annotation: hay 
    Time Stamp: a1643, Annotation: no hay 
    Time Stamp: a1644, Annotation: aun sabiendo 
    Time Stamp: a1645, Annotation: asi 
    Time Stamp: a1646, Annotation: con esos gastos 
    Time Stamp: a1647, Annotation: sembramos 
    Time Stamp: a1648, Annotation: ahora aqui 
    Time Stamp: a1649, Annotation: asi 
    Time Stamp: a1650, Annotation: a la papa 
    Time Stamp: a1651, Annotation: le cayo lancha 
    Time Stamp: a1652, Annotation: ya 
    Time Stamp: a1653, Annotation: de ahi 
    Time Stamp: a1654, Annotation: de nuevo 
    Time Stamp: a1655, Annotation: la zanahoria
    Time Stamp: a1656, Annotation: tenemos que botar 
    Time Stamp: a1657, Annotation: con eso a veces 
    Time Stamp: a1658, Annotation: podemos recuperar 
    Time Stamp: a1659, Annotation: asi mismo 
    Time Stamp: a1660, Annotation: en el año
    Time Stamp: a1661, Annotation: asi
    Time Stamp: a1662, Annotation: a veces 
    Time Stamp: a1663, Annotation: abono 
    Time Stamp: a1664, Annotation: depende ya 
    Time Stamp: a1665, Annotation: Diosito cuando da
    Time Stamp: a1666, Annotation: da
    Time Stamp: a1667, Annotation: ahi 
    Time Stamp: a1668, Annotation: recuperamos 
    Time Stamp: a1669, Annotation: si quiera
    Time Stamp: a1670, Annotation: mas
    Time Stamp: a1671, Annotation: porque sabemos 
    Time Stamp: a1672, Annotation: vivimos sembrando 
    Time Stamp: a1673, Annotation: nnnn
    Time Stamp: a1674, Annotation: esta retoñando 
    Time Stamp: a1675, Annotation: mmm
    Time Stamp: a1676, Annotation: esa es 
    Time Stamp: a1677, Annotation: super chola
    Time Stamp: a1678, Annotation: ha, ha 
    Time Stamp: a1679, Annotation: esta es 
    Time Stamp: a1680, Annotation: coneja negra
    Time Stamp: a1681, Annotation: ha ha 
    Time Stamp: a1682, Annotation: aqui 
    Time Stamp: a1683, Annotation: segun
    Time Stamp: a1684, Annotation: tienen
    Time Stamp: a1685, Annotation: algunos tienen 
    Time Stamp: a1686, Annotation: leona negra
    Time Stamp: a1687, Annotation: leona blanca
    Time Stamp: a1688, Annotation: unica
    Time Stamp: a1689, Annotation: semi chola 
    Time Stamp: a1690, Annotation: super chola 
    Time Stamp: a1691, Annotation: coneja 
    Time Stamp: a1692, Annotation: esas tienen 
    Time Stamp: a1693, Annotation: ha, ha 
    Time Stamp: a1694, Annotation: bueno 
    Time Stamp: a1695, Annotation: hay mas plata 
    Time Stamp: a1696, Annotation: en todas las papas
    Time Stamp: a1697, Annotation: cuando 
    Time Stamp: a1698, Annotation: el precio 
    Time Stamp: a1699, Annotation: este 
    Time Stamp: a1700, Annotation: bueno 
    Time Stamp: a1701, Annotation: en toda
    Time Stamp: a1702, Annotation: las papas
    Time Stamp: a1703, Annotation: hay 
    Time Stamp: a1704, Annotation: este 
    Time Stamp: a1705, Annotation: la super 
    Time Stamp: a1706, Annotation: mas
    Time Stamp: a1707, Annotation: estan llevando 
    Time Stamp: a1708, Annotation: para 
    Time Stamp: a1709, Annotation: consumir 
    Time Stamp: a1710, Annotation: mucho 
    Time Stamp: a1711, Annotation: a la Costa 
    Time Stamp: a1712, Annotation: la unica es 
    Time Stamp: a1713, Annotation: asi mismo
    Time Stamp: a1714, Annotation: para 
    Time Stamp: a1715, Annotation: salchipapa
    Time Stamp: a1716, Annotation: papa frita 
    Time Stamp: a1717, Annotation: para eso 
    Time Stamp: a1718, Annotation: este 
    Time Stamp: a1833, Annotation: coneja asi mismo 
    Time Stamp: a1834, Annotation: estan consumiendo/comiendo 
    Time Stamp: a1835, Annotation: shopavo
    Time Stamp: a1836, Annotation: estan llevando 
    Time Stamp: a1837, Annotation: todo 
    Time Stamp: a1838, Annotation: leona blanca 
    Time Stamp: a1839, Annotation: asi
    Time Stamp: a1840, Annotation: lava lado 
    Time Stamp: a1841, Annotation: asi 
    Time Stamp: a1842, Annotation: esta saliendo a todo lado 
    Time Stamp: a1843, Annotation: asi 
    Time Stamp: a1844, Annotation: toda
    Time Stamp: a1845, Annotation: las papas
    Time Stamp: a1846, Annotation: son plata/dinero
    Time Stamp: a1847, Annotation: si no que 
    Time Stamp: a1848, Annotation: a veces 
    Time Stamp: a1849, Annotation: en la plaza/mercado se rebaja 
    Time Stamp: a1850, Annotation: se va 
    Time Stamp: a1851, Annotation: hasta
    Time Stamp: a1852, Annotation: cuatro dolar 
    Time Stamp: a1853, Annotation: tres dolar 
    Time Stamp: a1854, Annotation: por eso 
    Time Stamp: a1855, Annotation: nosotro 
    Time Stamp: a1856, Annotation: hemos 
    Time Stamp: a1857, Annotation: tenido muchas perdidas 
    Time Stamp: a1858, Annotation: ha ah 
    Time Stamp: a1859, Annotation: abono 
    Time Stamp: a1860, Annotation: esta ha 
    Time Stamp: a1861, Annotation: creo 
    Time Stamp: a1862, Annotation: treinta 
    Time Stamp: a1973, Annotation: ahora mismo 
    Time Stamp: a1974, Annotation: si se rebaja esta 
    Time Stamp: a1975, Annotation: veinti tres 
    Time Stamp: a1976, Annotation: veinticinco dolares 
    Time Stamp: a1977, Annotation: eso 
    Time Stamp: a1978, Annotation: para fumigar 
    Time Stamp: a1979, Annotation: el tanque 
    Time Stamp: a1980, Annotation: para bien 
    Time Stamp: a1981, Annotation: fumigar cuesta 
    Time Stamp: a1982, Annotation: veinti cuatro
    Time Stamp: a1983, Annotation: a
    Time Stamp: a1984, Annotation: veinti seis dolares 
    Time Stamp: a1985, Annotation: para tanque 
    Time Stamp: a1986, Annotation: un 
    Time Stamp: a1987, Annotation: solo tanque 
    Time Stamp: a1988, Annotation: ha ha
    Time Stamp: a1989, Annotation: entonces 
    Time Stamp: a1990, Annotation: bueno 
    Time Stamp: a1991, Annotation: aqui 
    Time Stamp: a1992, Annotation: como 
    Time Stamp: a1993, Annotation: nosotros 
    Time Stamp: a1994, Annotation: asi 
    Time Stamp: a1995, Annotation: a veces 
    Time Stamp: a1996, Annotation: cuando sembramos 
    Time Stamp: a1997, Annotation: entre nosotros mismos
    Time Stamp: a1998, Annotation: trabajamos 
    Time Stamp: a1999, Annotation: claro 
    Time Stamp: a2000, Annotation: a veces 
    Time Stamp: a2001, Annotation: tienen bastante 
    Time Stamp: a2002, Annotation: yaaa
    Time Stamp: a2003, Annotation: medio 
    Time Stamp: a2004, Annotation: capital 
    Time Stamp: a2005, Annotation: si tienen 
    Time Stamp: a2006, Annotation: estan poniendo peones 
    Time Stamp: a2007, Annotation: en la hora de cabar 
    Time Stamp: a2008, Annotation: estan poniendo peones 
    Time Stamp: a2009, Annotation: ellos 
    Time Stamp: a2010, Annotation: todo 
    Time Stamp: a2011, Annotation: estan trabajando los peones 
    Time Stamp: a2012, Annotation: ha ha 
    Time Stamp: a2013, Annotation: eso 
    Time Stamp: a2014, Annotation: aveces 
    Time Stamp: a2015, Annotation: entre nosotros 
    Time Stamp: a2016, Annotation: asi 
    Time Stamp: a2017, Annotation: nos damos la mano 
    Time Stamp: a2018, Annotation: asi 
    Time Stamp: a2019, Annotation: rato 
    Time Stamp: a2020, Annotation: trabajamos 
    Time Stamp: a2021, Annotation: nos ayudamos 
    Time Stamp: a2022, Annotation: bien esta 
    Time Stamp: a2023, Annotation: ya 
    Time Stamp: a2024, Annotation: los de abajo 
    Time Stamp: a2025, Annotation: trabajo 
    Time Stamp: a2026, Annotation: ya no 
    Time Stamp: a2027, Annotation: hay 
    Time Stamp: a2028, Annotation: ya 
    Time Stamp: a2029, Annotation: ve
    Time Stamp: a2030, Annotation: si
    Time Stamp: a2031, Annotation: esos 
    Time Stamp: a2032, Annotation: salen no mas 
    Time Stamp: a2033, Annotation: na, na, na, na, na
    Time Stamp: a2034, Annotation: el carro 
    Time Stamp: a2125, Annotation: doble 
    Time Stamp: a2126, Annotation: aca
    Time Stamp: a2127, Annotation: debes traer 
    Time Stamp: a2128, Annotation: el doble 
    Time Stamp: a2129, Annotation: por aqui 
    Time Stamp: a2130, Annotation: sale no mas 
    Time Stamp: a2131, Annotation: risas
    Time Stamp: a2132, Annotation: risas
    Time Stamp: a2133, Annotation: ha 
    Time Stamp: a2134, Annotation: este caminno 
    Time Stamp: a2135, Annotation: se va no mas 
